ORD200290,2023-05-05,C24901,Chair,3,99.9000015258789,258 Main St,Cash,Delivered,TRK14029489,8,FREESHIP,Facebook,299.700012207031
ORD200026,2024-03-06,C21944,Laptop,5,59.5499992370605,296 Main St,Online,Delivered,TRK80276812,6,NIL,Referral,297.75
ORD200171,2023-08-15,C20448,Tablet,2,148.220001220703,336 Main St,Credit Card,Delivered,TRK67379895,7,WINTER15,Instagram,296.440002441406
ORD200962,2024-09-06,C12459,Phone,2,142.080001831055,838 Main St,Gift Card,Delivered,TRK30674085,4,SAVE10,Referral,284.160003662109
ORD200414,2025-05-04,C11829,Desk,2,139.570007324219,797 Main St,Cash,Delivered,TRK84229257,4,WINTER15,Facebook,279.140014648438
ORD200701,2024-06-23,C75456,Monitor,3,92.2200012207031,115 Main St,Credit Card,Delivered,TRK90519490,5,FREESHIP,Email,276.660003662109
ORD200166,2025-03-04,C28889,Chair,3,86.2900009155273,565 Main St,Cash,Delivered,TRK23791726,6,WINTER15,Instagram,258.869995117188
ORD200172,2025-04-06,C34134,Printer,1,254.119995117188,365 Main St,Online,Delivered,TRK43074303,1,WINTER15,Email,254.119995117188
ORD200230,2023-12-16,C94595,Desk,4,61.9099998474121,948 Main St,Gift Card,Delivered,TRK24497305,6,WINTER15,Email,247.639999389648
ORD200038,2024-12-19,C15924,Laptop,1,245.889999389648,549 Main St,Debit Card,Delivered,TRK14835975,3,SAVE10,Google,245.889999389648
ORD200985,2024-07-20,C92788,Desk,1,243.710006713867,948 Main St,Gift Card,Delivered,TRK83835361,6,SAVE10,Google,243.710006713867
ORD200108,2024-12-28,C33099,Laptop,5,48.3800010681152,522 Main St,Gift Card,Delivered,TRK28522330,9,WINTER15,Email,241.899993896484
ORD200721,2024-03-18,C46557,Desk,2,118.589996337891,890 Main St,Credit Card,Delivered,TRK56110689,2,NIL,Email,237.179992675781
ORD200936,2024-01-12,C50612,Chair,4,56.6599998474121,737 Main St,Online,Delivered,TRK44140968,4,SAVE10,Instagram,226.639999389648
ORD200149,2023-12-27,C39671,Laptop,1,217.559997558594,174 Main St,Debit Card,Delivered,TRK47153818,3,NIL,Facebook,217.559997558594
ORD200980,2023-10-14,C84320,Chair,3,69.6500015258789,107 Main St,Cash,Delivered,TRK81093218,7,WINTER15,Instagram,208.949996948242
ORD200404,2023-03-09,C45482,Monitor,2,99.0999984741211,440 Main St,Cash,Delivered,TRK54571699,6,NIL,Instagram,198.199996948242
ORD200757,2024-02-22,C81074,Desk,1,157.720001220703,597 Main St,Debit Card,Delivered,TRK91105190,2,FREESHIP,Google,157.720001220703
ORD200761,2023-06-02,C37235,Desk,4,37.7599983215332,217 Main St,Debit Card,Delivered,TRK67789367,7,NIL,Google,151.039993286133
ORD200932,2023-03-26,C26118,Laptop,2,72.3899993896484,168 Main St,Online,Delivered,TRK15334251,7,WINTER15,Instagram,144.779998779297
ORD200732,2025-03-07,C80987,Laptop,1,132.050003051758,787 Main St,Online,Delivered,TRK42187776,2,NIL,Google,132.050003051758
ORD201083,2024-07-09,C68508,Chair,1,123.279998779297,895 Main St,Credit Card,Delivered,TRK98960285,3,SAVE10,Email,123.279998779297
ORD200207,2025-03-18,C54595,Phone,1,121.959999084473,999 Main St,Debit Card,Delivered,TRK44416659,3,NIL,Google,121.959999084473
ORD200704,2023-06-03,C96034,Desk,4,30.2700004577637,819 Main St,Online,Delivered,TRK87261034,9,FREESHIP,Google,121.080001831055
ORD200551,2023-05-18,C23947,Laptop,1,120.980003356934,353 Main St,Debit Card,Delivered,TRK74812710,6,WINTER15,Email,120.980003356934
ORD200413,2023-10-08,C13923,Tablet,1,118.800003051758,123 Main St,Online,Delivered,TRK87598790,6,SAVE10,Email,118.800003051758
ORD200604,2025-06-22,C99214,Chair,3,32.6199989318848,252 Main St,Debit Card,Delivered,TRK81368481,6,NIL,Facebook,97.8600006103516
ORD200972,2024-06-09,C66438,Laptop,1,90.2699966430664,816 Main St,Cash,Delivered,TRK32035271,5,SAVE10,Facebook,90.2699966430664
ORD200128,2023-02-17,C86408,Tablet,4,21.0699996948242,244 Main St,Gift Card,Delivered,TRK41432648,4,FREESHIP,Google,84.2799987792969
ORD200532,2025-05-03,C47365,Laptop,2,41,369 Main St,Online,Delivered,TRK42207882,7,NIL,Email,82
ORD200829,2023-02-05,C39551,Monitor,1,76.9300003051758,685 Main St,Debit Card,Delivered,TRK68358007,6,WINTER15,Instagram,76.9300003051758
ORD200292,2025-01-15,C39639,Monitor,1,65.9499969482422,185 Main St,Credit Card,Delivered,TRK31042152,5,NIL,Facebook,65.9499969482422
ORD200351,2025-02-15,C94248,Laptop,1,64.6600036621094,494 Main St,Debit Card,Delivered,TRK89406816,4,NIL,Instagram,64.6600036621094
ORD201020,2024-04-22,C50211,Tablet,2,26.5,312 Main St,Online,Delivered,TRK47787981,3,SAVE10,Instagram,53
ORD201044,2025-06-22,C63018,Printer,1,38.4900016784668,215 Main St,Credit Card,Delivered,TRK52335337,4,FREESHIP,Referral,38.4900016784668
ORD200926,2024-03-20,C67533,Desk,1,26.9500007629395,672 Main St,Cash,Delivered,TRK14566395,1,WINTER15,Email,26.9500007629395
ORD201025,2025-05-17,C28406,Chair,1,23.5300006866455,174 Main St,Gift Card,Delivered,TRK98841457,2,FREESHIP,Instagram,23.5300006866455
